_id,id,description,company,deleted,deletedAt,updatedAt,createdAt,__v
65e723c0d3ddf3ae55b11a1e,10976,BR010976 - YARA FOOD CUB 2,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a1f,10977,BR010977 - YARA FOOD CUB 1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a20,10978,BR010978 - P&K UBERABA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a21,10980,BR010980 - P&K CATALÃO CMC 1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a22,10981,BR010981 - P&K TAPIRA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a23,10983,BR010983 - P&K PATOS DE MINAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a24,10986,BR010986 - PAO DE ACUCAR LAGO N,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a25,10987,BR010987 - PAO DE ACUCAE LAGO S,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a26,10988,BR010988 - PAO DE ACUCAR GUARA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a27,10991,BR010991 - PAO DE ACUCAR SUDOES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a28,10993,BR010993 - PAO ACUCAR W3 NORTE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a29,11000,BR011000 - COPOBRAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2a,11001,BR011001 - CODEMA GUARULHOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2b,11003,BR011003 - TERMOTECNICA LTDA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2c,11005,BR011005 - CABLENA TELECOM,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2d,11006,BR011006 - ACERLOMITTAL ARAUCARIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2e,11007,BR011007 - NASA CAMINHÕES LTDA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a2f,11009,BR011009 - ULTRAFERTIL TUF,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a30,11010,BR011010 - DICAVE CHAPECO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a31,11011,BR011011 - ROBERT BOSCH CURITIBA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a32,11012,BR011012 - FAST GONDOLAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a33,11015,BR011015 - SIAN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a34,11017,BR011017 - FORTLEV SERRA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a35,11018,BR011018 - SCHNEIDER CURITIBA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a36,11020,BR011020 - USIFAST PORTO SECO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a37,11026,BR011026 - COTEMINAS S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a38,11028,BR011028 - IGUACU S JOSE DOS PINHAIS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a39,11029,BR011029 - IMARIBO S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3a,11030,BR011030 - NORDICA VEICULOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3b,11031,BR011031 - IGUACU CAMPOS NOVOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3c,11032,BR011032 - IGUACU PIRAI DO SUL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3d,11034,BR011034 - HOLCIM FABRICA BARROSO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3e,11040,BR011040 - GERDAU ARMAFER,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a3f,11043,BR011043 - CARIOCA CHRISTIANI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a40,11044,BR011044 - NEMAK ALUMINIO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a41,11046,BR011046 - METASA S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a42,11047,BR011047 - PETROBRAS P 7,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a43,11048,BR011048 - PETROBRAS P 12,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a44,11049,BR011049 - PETROBRAS PCE 1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a45,11050,BR011050 - PETROBRAS PPM 1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a46,11061,BR011061 - SEDE PURAS 10,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a47,11063,BR011063 - TAVEX SANTISTA PAULISTA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a48,11065,BR011065 - SANTISTA SOCORRO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a49,11066,BR011066 - CISER,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4a,11071,BR011071 - VOLKSWAGEN TAUBATE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4b,11075,BR011075 - ROCKWELL DO BRASIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4c,11076,BR011076 - VOLKS ANCHIETA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4d,11077,BR011077 - VOLKS SAO CARLOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4e,11078,BR011078 - VOLVKS JABAQUARA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a4f,11079,BR011079 - SANDOZ,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a50,11080,BR011080 - HZM INDUSTRIAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a51,11081,BR011081 - PANATLANTICA S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a52,11084,BR011084 - COTEMINAS CG,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a53,11085,BR011085 - COTEMINAS SGA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a54,11086,BR011086 - COTEMINAS MCB,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a55,11087,BR011087 - NEXTEER POA FOOD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a56,11088,BR011088 - FERRAM GERAIS SP,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a57,11096,BR011096 - NEMAK LANCHETIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a58,11107,BR011107 - MOTO HONDA RECIFE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a59,11108,BR011108 - MOTO HONDA JABOATAO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5a,11110,BR011110 - KLABIN PATIO DE MADE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5b,11111,BR011111 - SCHULZ S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5c,11116,BR011116 - COPESUL LANCHERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5d,11119,BR011119 - ALMAVIVA VALE DO JATOBA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5e,11123,BR011123 - GERDAU LANC SAPUC DO SUL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a5f,11126,BR011126 - PETROQUIMICA LANCHER,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a60,11127,BR011127 - CD PERNAMBUCO LOGFRIO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a61,11131,BR011131 - SANTISTA TEXTIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a62,11132,BR011132 - CRH CANTAGALO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a63,11134,BR011134 - TOLEDO SAO BERNARDO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a64,11140,BR011140 - AMCOR PET LOUVEIRA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a65,11141,BR011141 - AMCOR PET JUNIDIAI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a66,11143,BR011143 - POLVO A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a67,11151,BR011151 - SAVARAUTO PORTO ALEGRE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a68,11152,BR011152 - SAVAR PORTO ALEGRE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a69,11153,BR011153 - SUCO MAIS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6a,11154,BR011154 - JAUENSE NORDESTE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6b,11156,BR011156 - GRAFICA SUPREMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6c,11161,BR011161 - CONDOMINIO INDUSTRIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6d,11164,BR011164 - RESTAURANTE EC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6e,11165,BR011165 - 11165 DELIC BY PURAS EC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a6f,11167,BR011167 - LAFARGE BRASIL S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a70,11170,BR011170 - PEPSICO DO BRASIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a71,11172,BR011172 - JOHN DEERE LANCHERIA MONTENEGRO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a72,11173,BR011173 - SULAMERICANA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a73,11174,BR011174 - INAPEL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a74,11179,BR011179 - FLORENSE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a75,11183,BR011183 - ACERLOMITTAL TIMOTEO QUI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a76,11184,BR011184 - ACERLOMITTAL TIMOTEO CANT,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a77,11188,BR011188 - ROBERT BOSCH CIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a78,11190,BR011190 - SS48 ENSCO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a79,11191,BR011191 - ENSCO 6002,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7a,11193,BR011193 - CD PARANA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7b,11194,BR011194 - PETROBRAS P 8,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7c,11195,BR011195 - PETROBRAS P 15,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7d,11197,BR011197 - GERDAU UVG,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7e,11199,BR011199 - ANACONDA INDUSTRIAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a7f,11201,BR011201 - P 54,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a80,11203,BR011203 - CONDOMINIO SIPREL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a81,11206,BR011206 - EAGLEBUGMANN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a82,11208,BR011208 - PANAMERICANA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a83,11209,BR011209 - URBANO AGROINDUSTRIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a84,11212,BR011212 - JOHN DEERE HORIZONTINA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a85,11213,BR011213 - SYNTEKO MG,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a86,11214,BR011214 - JOHN DEERE CATALAO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a87,11216,BR011216 - RCN IND METALURGICA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a88,11220,BR011220 - HOLCIM MAR HERMES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a89,11221,BR011221 - HOLCIM ES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8a,11222,BR011222 - HOLCIM MAGE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8b,11223,BR011223 - CONTROLE SOLUCÕES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8c,11228,BR011228 - FARBEN S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8d,11229,BR011229 - DIPLOMATA S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8e,11233,BR011233 - GDC EMBALAGENS SC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a8f,11241,BR011241 - DAIKEN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a90,11242,BR011242 - IMPALA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a91,11245,BR011245 - ARIAM EQUIPAMENTOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a92,11248,BR011248 - SYNCREON LOGISTICA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a93,11251,BR011251 - ROVITEX AGROLANDIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a94,11253,BR011253 - PROL EDITORA BARUERI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a95,11254,BR011254 - PROL EDITORA DIADEMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a96,11255,BR011255 - CIFERAL INDUSTRIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a97,11259,BR011259 - KILLING BAHIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a98,11260,BR011260 - THYSSEN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a99,11264,BR011264 - YARA RESTAURANTE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9a,11268,BR011268 - DOM JOSE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9b,11271,BR011271 - HOLCIM UNIDADE SOROCABA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9c,11272,BR011272 - EMBRACO ITAIOPOLIS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9d,11273,BR011273 - EMBRACO JOINVILLE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9e,11276,BR011276 - ILPISA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11a9f,11277,BR011277 - BMZ COUROS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa0,11278,BR011278 - COATS CORRENTES LTDA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa1,11279,BR011279 - WHIRLPOOL RC ELETROD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa2,11280,BR011280 - WHIRLPOOL USP,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa3,11282,BR011282 - NORTISTA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa4,11283,BR011283 - NORMAND SEVEN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa5,11285,BR011285 - VULCABRAS JUNDIAI SP,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa6,11287,BR011287 - 411 BUNGE (PORTO),5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa7,11288,BR011288 - 412 BUNGE SOCEPAR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa8,11289,BR011289 - VIZEU,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aa9,11290,BR011290 - COATS LANCHERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aaa,11295,BR011295 - BUNGE PONTA GROSSA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aab,11300,BR011300 - SINDICATO SERV PUBL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aac,11301,BR011301 - BUNGE LUIS EDUARDO MAGALHÃES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aad,11303,BR011303 - DELPHI,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aae,11305,BR011305 - BUNGE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aaf,11306,BR011306 - AGUAS INDAIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab0,11307,BR011307 - RESTAURANTE P9,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab1,11309,BR011309 - SHV GAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab2,11311,BR011311 - CRISTALIA CORIFEU,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab3,11314,BR011314 - ALMAVIVA LANCHERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab4,11315,BR011315 - BARTER COMERCIO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab5,11317,BR011317 - JABIL LANCHERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab6,11320,BR011320 - MASCARELLO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab7,11322,BR011322 - CONSORCIO ANDRADE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab8,11323,BR011323 - EDITORA O ESTADO PR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ab9,11327,BR011327 - IND PETROQUIMICA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aba,11328,BR011328 - SCHNEIDER ELE SANTO AMARO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11abb,11330,BR011330 - NEW AGE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11abc,11334,BR011334 - IACO AGRICOLA SA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11abd,11338,BR011338 - DESTILARIA TABUAO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11abe,11345,BR011345 - CARBINOX,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11abf,11346,BR011346 - WAL MART CD PE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac0,11347,BR011347 - WAL MART HIPER OLIND,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac1,11348,BR011348 - WAL MART RECIFE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac2,11349,BR011349 - WAL MART NATAL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac3,11350,BR011350 - BIMBO RECIFE,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac4,11351,BR011351 - SIAC,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac5,11352,BR011352 - WAL MART SALVADOR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac6,11354,BR011354 - ITUIUTABA BIOENERGIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac7,11355,BR011355 - CENTRAL ITUMBIARA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac8,11357,BR011357 - SOTREQ PEROBAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ac9,11361,BR011361 - VIPAL NORDESTE S A,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aca,11362,BR011362 - CD SODEXO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11acb,11365,BR011365 - CCB CIMPOR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11acc,11372,BR011372 - VISUM SISTEMAS CID INDUST,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11acd,11374,BR011374 - BRASAL LANCHERIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ace,11375,BR011375 - BEIRA RIO TEUTÔNIA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11acf,11376,BR011376 - BEIRA RIO MATO LEITAO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad0,11378,BR011378 - BRASDIESEL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad1,11380,BR011380 - FUNDACAO TORINO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad2,11381,BR011381 - MAXXI LAURO DE FREITAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad3,11383,BR011383 - CPAD,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad4,11384,BR011384 - TANGARA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad5,11389,BR011389 - WAL MART,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad6,11391,BR011391 - JOSAPAR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad7,11400,BR011400 - SAMARCO UBU NOVO,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad8,11403,BR011403 - DIPLOMATA CAPANEMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ad9,11404,BR011404 - BRASKEM S A ( CS AL),5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ada,11405,BR011405 - BRASKEM PVC AL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11adb,11408,BR011408 - BRASKEM S A PE 3 BA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11adc,11410,BR011410 - BRASKEM S A UNIB BA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11add,11411,BR011411 - BRASKEM S A CS BA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ade,11412,BR011412 - BRASKEM S A PVC BA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11adf,11414,BR011414 - BRASKEM PP1,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae0,11415,BR011415 - BRASKEM S A PE4,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae1,11416,BR011416 - IPIRANGA PP2,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae2,11417,BR011417 - BAHIANA GAS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae3,11418,BR011418 - MOVEL CC 11283 ES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae4,11421,BR011421 - HORIZONTE TEXTIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae5,11422,BR011422 - PLASTUBOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae6,11424,BR011424 - MASTERMAQ,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae7,11432,BR011432 - EMBRASIL,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae8,11433,BR011433 - GERDAU A LONGOS TAGUATIN,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11ae9,11434,BR011434 - MOVEL CC 12007 ES,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aea,11437,BR011437 - ACUMULADORES MOURA SERR,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aeb,11438,BR011438 - ACUMULADORES MOURA MATRIZ,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aec,11439,BR011439 - ACUMULADORES MOURA ESCRIT,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aed,11441,BR011441 - PROFARMA SAO CARLOS,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aee,11442,BR011442 - MAXXI PAU DA LIMA,5df7d4b2a5161d3a0e587dc9,,,,,
65e723c0d3ddf3ae55b11aef,11443,BR011443 - PLASTICOS VIPAL,5df7d4b2a5161d3a0e587dc9,,,,,
